Date (MM/DD/YY H:MM:SS AM/PM),Cell Line,ID,Name,Initial Volume (mL),Sample Volume (mL),Volume Before Sampling (mL),Volume After Sampling (mL),Feed Media Added (mL),base,osmo,vcd,dcd,tcd,IgG (mg/L),NH4+,Na+,Titer,PCV,pCO2,pHoff,pO2,air sparge,air sparge sp,air sparge total,co2 sparge,co2 sparge total,do2 controller output,do2 primary,do2 secondary,flowrate overlay,oxygen sparge,oxygen sparge total,ph controller output,ph primary,pressure exhaust valve,sparge total,temperature,temperature jacket,weight load cell,Titer_range,Titer_group,viab,Titer_category,Run Time (day),Run Time (hr),glc,lac,glc_after,lac_after,ccell,ivcc,IgG (mg),cglc,clac,mu,IgG (mg/10^9 cells/hr),qglc,qlac,mu_poly,qIgG_poly (mg/10^9 cells/hr),qglc_poly,qlac_poly,mu_s
2022-01-01 20:00:00,80L,838381,Genentech,80000,0,82823.91998,82823.91998,0,1.32666699999999,302.2985522,0.636462232,0.0349622553686663,0.671424487368666,0,3.786111476,52.61084922,1.015442519,0.187343191,57.88319099,7.15446934,104.3557799,0.502156669,9.801383782,355.6310095,0.014592007,2.552399158,9.795543909,29.54844219,29.55031147,5.009054437,0,0,48.4790583,7.229547977,37.70039238,0.473608825,36.97782291,37.41543983,0,1.00-1.05,Middle 60%,94.79282391000004,0,0,20,59.3594659073247,16.5554271980461,59.3594659073247,16.5554271980461,31234.69883092442,9.204769225,0,-265.5232312347321,456.1218451954818,0.0323761151372958,0,0.167989357724459,0.4131363958637529,0.03432431502882079,0,0.181143102776289,0.3277607809900907,0.031588949968386223
2022-01-02 06:00:00,80L,838381,Genentech,80000,0,80373.27454,80373.27454,0,1.32666699999999,302.2279376,0.871143569,0.0555558893143661,0.926699458314366,0,4.136628139,54.14348745,1.015442519,0.257112153,53.82415636,7.122161867,102.8444222,0.824266232,15.98499505,738.6144025,0.009955633,2.552399158,16.00154672,29.57381517,29.22976561,5.011809893,0,0.306571096,48.73974087,7.229547977,40.19895657,0.796032836,36.98730667,37.38011948,0,1.00-1.05,Middle 60%,94.00497229000003,0,1,30,57.99840782433,18.8260805395204,57.99840782433,18.8260805395204,48537.06309245665,16.74279823,0,-10.66153181869257,598.0502074248202,0.0281955987537309,0,0.4153177048991489,0.2312837189591235,0.03046910983373115,0,0.3108289863172902,0.224604532173099,0.03181201529970622
2022-01-02 16:00:00,80L,838381,Genentech,80000,0,80206.04912,80206.04912,0,1.32666699999999,303.0306132,1.242895761,0.102835587600986,1.34573134860098,0,4.514779423,55.67612568,1.015442519,0.385540256,48.71514824,7.083981642,110.7694174,0.97260745,19.16826529,1290.867232,0.000283354,2.552399158,20.66473337,29.98996704,29.99572584,5.007240462,0.023214952,2.328822796,50,7.194888358,42.25698578,0.970604898,37.05175423,37.37454845,0,1.00-1.05,Middle 60%,92.35838656000041,0,1,40,55.9671012344856,21.192163643428,55.9671012344856,21.192163643428,78208.16031527,27.31299488,0,161.9603524119025,784.6761858536602,0.03496797228560632,0,0.2034382894011578,0.2199423901471434,0.02959348583649817,0,0.2668988576789716,0.1731751360062243,0.03324620482766308
2022-01-03 02:00:00,80L,838381,Genentech,80000,0,80318.91243,80318.91243,0,81.746574,303.8332887,1.614647953,0.165327682172273,1.77997563517227,0,4.892930706,57.2087639,1.015442519,0.513968359,43.60614012,7.045801417,118.6944125,0.846852762,16.80170286,1860.856002,0.000184155,2.552399158,19.31982138,29.43535744,29.24847603,5.006843438,0.057961659,5.689242826,50.07083256,7.172308445,42.50644566,0.908457929,37.04167278,37.36615589,0,1.00-1.05,Middle 60%,90.71180083000017,0,2,50,53.9357946890472,23.5582467473357,53.9357946890472,23.5582467473357,108207.16939975,41.60071345,0,318.7960526570258,977.1092252133843,0.02615722818711612,0,0.1367507569215081,0.1677893728788762,0.03035429466823466,0,0.1856693233294409,0.1687899592567334,0.02953859613432483
2022-01-03 12:00:00,80L,838381,Genentech,80000,0,79744.85611,79744.85611,0,198.533538,306.7779888,2.255266976,0.189711967288111,2.44497894328811,0,5.260925492,58.74140213,1.015442519,0.700625075,49.00510382,7.052921829,114.1889638,0.882533235,17.48368233,2401.053389,0.000170353,2.552399158,21.99964674,29.87822659,29.65793266,5.006828494,0.130374026,34.67611612,50.14336655,7.172558017,44.22355156,1.012160579,37.0018959,37.38872814,0,1.00-1.05,Middle 60%,92.24075251000005,0,2,60,50.2239697262372,26.802788599023,50.2239697262372,26.802788599023,158366.342348219,60.950288095,0,645.7571840372854,1222.320987885633,0.03240961077568249,0,0.2112611190319561,0.1584399685774559,0.03088711671046505,0,0.0788459519880131,0.1646142726478212,0.026864791927241463
2022-01-01 00:00:00,80L,838648,Genentech,80000,0,74838.22205,74838.22205,0,0,310.3030444,0.305879771,0.0176581188977989,0.323537889897798,0,3.043614779,48.25461696,1.029677699,0.091657123,65.76239824,7.192111374,123.7691963,0,0,80.51827332,0.004870857,3.019886141,0,85.41007172,84.03435699,5.028770771,0.036263601,0,49.62993904,7.217825385,39.73141983,0.01732786,36.99843597,37.75641312,0,1.00-1.05,Middle 60%,94.54217900000029,0,0,0,62.2623223761628,9.55762111456483,,,0,0,0,0,0,,,,,,0,-1.724556217307462,1.305690110779008,0.103656004987505
2022-01-01 10:00:00,80L,838648,Genentech,80000,0,80929.37225,80929.37225,0,16.585212,306.4348496,0.514834999,0.0324323646608873,0.547267363660887,0,3.299487472,47.40170819,1.029677699,0.177494044,58.85383685,7.158416689,122.5324779,0.339275986,6.555426073,131.2222772,0.018180703,1.231354594,6.550266681,30.14685577,29.59324915,5.028764997,0.036096348,0,48.02829143,7.230609412,38.78510429,0.377191874,37.0086787,37.42994553,0,1.00-1.05,Middle 60%,94.07376233000005,0,0,10,61.9543860321055,12.8690714920071,61.9543860321055,12.8690714920071,18773.77505869822,4.10357385,0,-354.3280623765113,326.2105060469343,0.05816206300683965,0,-1.097725472080044,1.010615922843087,0.05354424468755524,0,-0.3703925053039411,0.7054181422707398,0.03134426288779042
2022-01-01 20:00:00,80L,838648,Genentech,80000,0,80820.25948,80820.25948,0,16.686667,302.5666547,0.723790227,0.0494457691887245,0.773235996188724,0,3.555360166,46.54879941,1.029677699,0.263330964,51.94527545,7.124722004,121.2957596,0.547626637,10.605784,393.3451181,0.01720698,1.231354594,10.59486279,29.70289074,29.75715204,5.029029455,0.035819619,0,48.2970393,7.229504933,38.92250443,0.581601308,37.05054855,37.42971252,0,1.00-1.05,Middle 60%,93.60534566000005,0,0,20,61.6464497435555,16.1805218583481,61.64644974355549,16.1805218583481,35605.41573252694,10.29669998,0,-322.680556958979,592.4386038719342,0.03360877220874765,0,0.06319252063209611,0.5315940180021252,0.03789333510159975,0,0.06225619933212014,0.4511061912353173,0.021217091045123856
2022-01-02 06:00:00,80L,838648,Genentech,80000,0,80537.3941,80537.3941,0,16.686667,300.7739936,1.009871465,0.0717395679528218,1.08161103295282,0,3.918484192,46.68918121,1.029677699,0.356571024,46.63163178,7.100420659,118.0602989,0.88669497,17.15179127,802.548114,0.008409977,1.231354594,17.19670223,29.42649498,29.5026248,5.029527254,0.038666657,1.5987272,48.78042137,7.229678369,39.73214092,0.913528966,37.01332878,37.40898201,0,1.00-1.05,Middle 60%,93.36734133000017,0,1,30,60.4694133972779,18.9874822713143,60.4694133972779,18.9874822713143,58440.91794434821,18.96500844,0,-210.4474704364352,813.9269714100318,0.03266196325456492,0,0.160528676529307,0.3167981529260152,0.03334331782531962,0,0.2181814671687021,0.2567222882128276,0.03127769352468923
2022-01-02 16:00:00,80L,838648,Genentech,80000,0,80760.20042,80760.20042,0,17.448244,303.0743131,1.44036474,0.099131801181175,1.53949654118117,0,4.475155262,48.62206711,1.029677699,0.464194343,44.19619584,7.093161265,111.217884,0.93931604,18.37879267,1358.593213,0.002045076,1.231354594,21.29461016,30.10029806,29.65475302,5.028908076,0.08197306,5.818419027,50.03423424,7.18030137,39.82891865,1.012553014,37.04838817,37.41783447,0,1.00-1.05,Middle 60%,93.5607649300003,0,1,40,57.6887354292946,20.877055339698,57.6887354292946,20.877055339698,93432.64685760002,31.216189465,0,0.6476720897685482,970.7598021718704,0.03540659484555395,0,0.2135979106325097,0.1586922587058222,0.03064571670039182,0,0.2310593908354111,0.1106048229217187,0.03710927865391336
2022-01-03 02:00:00,80L,838648,Genentech,80000,0,80583.2859,80583.2859,0,111.078505,305.3746326,1.870858016,0.124634714013765,1.99549273001376,0,5.031826333,50.55495302,1.029677699,0.571817662,41.76075989,7.08590187,104.3754691,0.80102287,15.64383904,1898.477641,0.001998715,1.231354594,20.42842262,29.19253531,28.51448586,5.029351807,0.133865043,60.50960922,50.10755211,7.173593359,40.05411526,0.934236548,37.03875629,37.38992619,0,1.00-1.05,Middle 60%,93.75418852000024,0,2,50,54.9080574779635,22.7666284080817,54.9080574779635,22.7666284080817,127868.3881589336,47.772303245,0,234.9298133755894,1119.334354745939,0.02578644714387673,0,0.1754370263197185,0.111256784436581,0.0298795058430065,0,0.2058868371586801,0.01556662426074456,0.03187505902246622
2022-01-03 12:00:00,80L,838648,Genentech,80000,0,80399.53773,80399.53773,0,240.651897,308.8990268,2.557914009,0.160377639919272,2.71829164891927,0,4.7263668,50.3849176,1.029677699,0.785511118,44.12164218,7.080439035,100.6779683,0.800941175,15.83348499,2390.519209,0.002028946,1.231354594,23.33494421,30.01721567,29.49702707,5.028869252,0.210458968,168.4413565,50.10562206,7.173837495,39.89677277,1.014763408,37.02325638,37.43584728,0,1.00-1.05,Middle 60%,94.10005766000008,0,2,60,50.3145630564621,21.59712705373,50.3145630564621,21.59712705373,182763.6056539899,69.91616337,0,614.3338965094666,1021.123660174398,0.03080410139611063,0,0.2129001829350046,-0.05511030526542041,0.02926759473289869,0,0.1469951172875597,-0.05192053444885138,0.02631825148226001
2022-01-01 00:00:00,80L,838656,Genentech,80000,0,77800.72098,77800.72098,0,0,300.7935924,0.27610836,0.0121028903113829,0.288211250311382,0,2.922156302,48.25041425,1.043912869,0.074759689,62.25372829,7.215269651,110.253235,0.002992556,0,200.7596356,0.003588074,3.616495209,0,79.02379028,81.64136871,5.002908707,0.002895147,0,49.65103912,7.220068522,38.46489266,0.00605288,36.98364662,37.72372536,0,1.00-1.05,Middle 60%,95.80068776000032,0,0,0,67.059571371478,10.8771645759325,,,0,0,0,0,0,,,,,,0,0.5853228542790267,0.7664232613727249,0.07608074818903411
2022-01-01 10:00:00,80L,838656,Genentech,80000,0,77994.61861,77994.61861,0,58.013331,299.5665985,0.466191008,0.0268055879592953,0.492996595959295,0,3.261277823,47.84183407,1.043912869,0.144527128,58.57650664,7.175672572,107.0663083,0.393397095,7.914623618,158.157672,0.022478187,2.862643242,7.886098814,30.22038395,31.09757221,5.001037745,0.002851044,0,47.78401249,7.229022393,38.3148756,0.399533841,36.92028168,37.37157044,0,1.00-1.05,Middle 60%,94.56272352000008,0,0,10,64.8890152423455,13.0521021314387,64.8890152423455,13.0521021314387,14878.96039176607,3.711496840000001,0,156.2890055055413,171.742481574665,0.05144706912839594,0,0.5404014163987872,0.5938349917742678,0.05478567989519186,0,0.4771859013218913,0.4514406283377644,0.02262657932755529
2022-01-01 20:00:00,80L,838656,Genentech,80000,0,77704.0186299999,77704.0186299999,0,58.013331,298.3396046,0.656273656,0.0469412904548826,0.703214946454882,0,3.600399345,47.43325389,1.043912869,0.214294568,54.89928498,7.136075493,103.8793816,0.593777493,12.2253525,455.2910233,0.022602964,2.862643242,12.21284389,30.21680622,31.2881937,5.002908707,0.002952277,0,47.81527298,7.230342865,38.83933815,0.599308437,36.99810394,37.40194763,0,1.00-1.05,Middle 60%,93.32475928000005,0,0,20,62.7184591132129,15.2270396869449,62.7184591132129,15.2270396869449,29513.67091559675,9.32382016,0,343.8066859327731,336.95092928845,0.03350610357786706,0,0.4293208815333377,0.3782439941003891,0.03025824268153427,0,0.4086585939437551,0.3276049846280547,0.014841337292518082
2022-01-02 06:00:00,80L,838656,Genentech,80000,0,76717.5869,76717.5869,0,58.013331,297.1126108,0.832843733,0.0722676857031942,0.905111418703194,0,3.933124366,46.97312433,1.043912869,0.279763911,51.27144425,7.09604785,100.4892497,0.946893134,18.97435194,902.9183826,0.013685902,2.862643242,18.97434824,29.68587856,30.93384647,5.002908707,0.00668405,1.389602801,48.70656853,7.230154667,39.63335873,0.945087084,36.92553329,37.38303265,0,1.00-1.05,Middle 60%,92.01560336000001,0,1,30,60.6179953484757,17.3800840253108,60.6179953484757,17.3800840253108,42412.3319839425,16.769407105,0,566.8166754602752,487.1068603154184,0.02245415414573018,0,0.3882186417919745,0.261393365040763,0.02732463651314158,0,0.3606038042868732,0.2713714506077976,0.023696308445186567
2022-01-02 16:00:00,80L,838656,Genentech,80000,0,77038.50609,77038.50609,0,58.471087,295.8856169,1.211182022,0.108288246317236,1.31947026831723,0,4.378167696,47.41816766,1.043912869,0.400031176,46.7765073,7.063063514,100.6672677,0.925122984,18.65180222,1459.740646,0,2.862643242,21.08470497,29.80909725,31.32303669,5.002908707,0.051508241,4.135867162,50,7.202956667,38.91713501,0.987264082,37.00623703,37.40314861,0,1.00-1.05,Middle 60%,91.79305143000047,0,1,40,57.4709200914762,19.9000985679396,57.47092009147621,19.9000985679396,71826.22410134012,26.98953588,0,789.8091738456626,686.8226184921506,0.03742191774825326,0,0.2837029149270494,0.2540890082036836,0.02962518941096887,0,0.2567089277136922,0.1962608371693539,0.031221377105808357
2022-01-03 02:00:00,80L,838656,Genentech,80000,0,76675.79018,76675.79018,0,114.128398,297.4109596,1.589520312,0.14632291317146,1.73584322517146,0,4.823211026,47.86321099,1.043912869,0.520298442,42.28157034,7.030079178,100.8452857,0.77619176,15.77912304,2001.71895,0,2.862643242,20.36472364,28.11672384,29.14967407,5.002878709,0.131402392,25.37823845,50.04694645,7.175196357,38.29926907,0.908715058,36.95795982,37.36548653,0,1.00-1.05,Middle 60%,91.57049951000002,0,2,50,54.323844806723,22.4201131216696,54.323844806723,22.4201131216696,100396.2964531547,40.99304755,0,1051.95927513958,872.8286433033386,0.02655391590002661,0,0.2436504765274072,0.1728797980947653,0.03344418454586235,0,0.1934505142612876,0.1610412021548509,0.030505025553614687
2022-01-03 12:00:00,80L,838656,Genentech,80000,0,77344.62242,77344.62242,0,209.531213,297.6263221,2.326779669,0.193565888343203,2.5203455573432,0,5.054970758,49.72674076,1.043912869,0.701224859,46.39679252,7.018466441,97.1299513,0.809137669,16.3076926,2499.548354,0,2.862643242,22.95099236,29.79454769,31.18680153,5.001565032,0.18469262,115.916573,50.05296661,7.176239691,37.87882084,0.995093169,37.00623703,37.36173,0,1.00-1.05,Middle 60%,92.31986710000014,0,2,60,51.1076337451986,24.7938272424511,51.1076337451986,24.7938272424511,158482.4654767322,60.574547455,0,1264.382366508719,1071.417960188426,0.0384878459462514,0,0.1407513587739513,0.131585111625146,0.0356413071894409,0,0.1217662945139826,0.1182628027704835,0.025694334026819997
2022-01-01 00:00:00,80L,838669,Genentech,80000,0,75493.1897,75493.1897,0,0,293.9989149,0.201095886,0.0199550399697465,0.221050925969746,0,2.682616688,44.29964999,0.977482055,0.072044359,48.27482831,7.28126663,138.023236,0.063171469,0,94.4189136,0.004003569,0.00682912,0,80.73178543,82.27905975,5.014458904,0,0,49.61450264,7.212474976,48.64756096,0.026889592,36.96762939,37.75397667,0,0.95-1.00,Middle 60%,90.97265036000024,0,0,0,72.8726452074868,10.6489145648312,,,0,0,0,0,0,,,,,,0,1.131431697600381,0.8117964022085785,0.07404419468640476
2022-01-01 10:00:00,80L,838669,Genentech,80000,0,75391.21345,75391.21345,0,34.66,292.4364149,0.341996076,0.0297968342539611,0.371792910253961,0,2.97769543,45.40251515,0.977482055,0.115209826,47.84204675,7.224913732,133.5773847,0.343603527,6.843685884,134.2903279,0.016539295,4.422769547,6.836870098,29.6981986,29.86977743,5.015439477,0,0,48.25456364,7.228017049,48.080881,0.312055333,36.99189049,37.31609913,0,0.95-1.00,Middle 60%,91.98563678000001,0,0,10,70.8184313594884,12.5719643206039,70.8184313594884,12.5719643206039,10602.12929509084,2.71545981,0,162.3009537722338,143.895118238538,0.05176205634232928,0,0.7923909320236376,0.7025293703122604,0.05398322053170367,0,0.6557584092022011,0.5351508299239971,0.018795504835000545
2022-01-01 20:00:00,80L,838669,Genentech,80000,0,75455.4022199999,75455.4022199999,0,34.66,290.8739149,0.482896265,0.0363547179026426,0.519250982902642,0,3.272774172,46.5053803,0.977482055,0.158375293,47.4092652,7.168560835,129.1315335,0.535147842,10.61707263,393.4984158,0.016800075,4.422769547,10.61128115,29.84137173,29.76742765,5.015691819,0,0,48.29127113,7.229646415,48.47240379,0.501491495,36.97933678,37.37088966,0,0.95-1.00,Middle 60%,92.99862319000012,0,0,20,68.76421751149,14.4950140763765,68.76421751149,14.4950140763765,21255.76203642309,6.839921515,0,312.7567379165581,289.8065899756543,0.03424469523362555,0,0.483620244779926,0.4690131527945345,0.03203623109647995,0,0.45585811302267,0.4190917521502744,0.013894742240087403
2022-01-02 06:00:00,80L,838669,Genentech,80000,0,74597.98714,74597.98714,0,34.66,289.3114149,0.623796455,0.0231510918452677,0.646947546845267,0,3.567852914,47.60824545,0.977482055,0.201540761,46.97648364,7.112207938,124.6856822,0.841652008,16.41653751,788.3770654,0.009032784,4.422769547,16.42195648,29.36314106,29.66199781,5.016086278,0,1.930723786,48.80634201,7.230131764,49.4035957,0.807073001,36.99552158,37.32192848,0,0.95-1.00,Middle 60%,96.42148858000012,0,1,30,66.7100036634916,16.4180638321492,66.7100036634916,16.4180638321492,31352.59005838002,12.373385115,0,524.9564331910983,420.8339872724704,0.02433818285080767,0,0.5115027187990526,0.3158386720007993,0.02675203722088347,0,0.3499364873498996,0.3597695725691379,0.024762265235328436
2022-01-02 16:00:00,80L,838669,Genentech,80000,0,74257.36366,74257.36366,0,35.104845,288.2715441,0.846106657,0.155485086923828,1.00159174392382,0,3.845115681,48.7111106,0.977482055,0.272223692,46.11209526,7.07656073,116.2460627,0.917796986,18.26844492,1329.484578,0.000722605,4.422769547,21.38139887,29.94463129,30.52615232,5.014976177,0.091733346,6.916236372,50,7.195351911,50.59495895,1.006210946,37.00216972,37.2975626,0,0.95-1.00,Middle 60%,84.47620122000068,0,1,40,65.070257832101,19.0872543627886,65.070257832101,19.0872543627886,47648.27985430831,19.722900675,0,669.4426293013096,613.4486611466198,0.02980093624885364,0,0.2642308471161277,0.3522463724212217,0.02642935096495111,0,0.2535276150834793,0.2898482693218605,0.031197171130289622
2022-01-03 02:00:00,80L,838669,Genentech,80000,0,74198.16879,74198.16879,0,105.411545,287.361764,1.087015735,0.411677273471077,1.49869300847107,0,4.118554127,49.81397575,0.977482055,0.349613677,45.1550595,7.045493792,106.9491534,0.78101806,15.46499694,1862.802312,0.000763341,4.422769547,20.38403738,28.30146219,28.67514692,5.016176496,0.141910089,68.86117847,50.08000969,7.172197823,50.50417114,0.919981567,37.02297302,37.29448547,0,0.95-1.00,Middle 60%,72.5309138600004,0,2,50,63.5241608383845,21.9194619449378,63.5241608383845,21.9194619449378,65473.20711322834,29.388512635,0,788.0120204600366,822.4634098345816,0.02484583520853498,0,0.1652716732424156,0.2913417780964956,0.02791669205554517,0,0.1927420003952021,0.2439934505144938,0.02737729621043971
2022-01-03 12:00:00,80L,838669,Genentech,80000,0,74057.15935,74057.15935,0,216.641325,289.6241474,1.482340592,0.518218227067326,2.00055881906732,0,4.512283604,50.9168409,0.977482055,0.485767365,45.74929684,7.031161091,100.5521798,0.805625049,16.05643698,2354.154102,0.000735459,4.422769547,23.14180119,29.89055334,30.70562624,5.015067573,0.20627884,173.5228465,50.06372562,7.174216971,51.23265518,1.00967406,36.97989597,37.25866249,0,0.95-1.00,Middle 60%,74.09632638000025,0,2,60,61.0435285530318,24.3871701598579,61.04352855303179,24.3871701598579,94596.56356302975,42.23529427,0,980.6781072514468,1002.124019282267,0.03058653838699863,0,0.2023457931325927,0.1886869096621814,0.02922417487123657,0,0.1378542096710819,0.1926240740902575,0.02185921573715003
2022-01-01 00:00:00,80L,838681,Genentech,80000,0,69750.05669,69750.05669,0,0,298.2119883,0.242058388,0.0239707590635797,0.266029147063579,0,2.98520522,46.80154501,1.034422756,0.098827836,39.8102833,7.412482293,121.5729608,0,0,280.4174791,0.00621497,8.700105246,0,80.08752975,79.81710938,4.995187292,0,0,49.50682693,7.214637995,46.03613426,0,36.99365082,38.08893768,0,1.00-1.05,Middle 60%,90.98942378000025,0,0,0,63.6334780967605,8.10244689165186,,,0,0,0,0,0,,,,,,0,-1.030857248374192,1.089306862311402,0.1125683405430248
2022-01-01 10:00:00,80L,838681,Genentech,80000,0,72722.3777,72722.3777,0,19.973332,297.7733918,0.408481744,0.0351174615510971,0.443599205551097,0,3.326811047,47.23950122,1.034422756,0.14278388,48.39422424,7.302380845,113.9087272,0.364700917,7.514519777,151.7769949,0.037859657,4.261727385,7.518409648,30.05551048,29.99985504,4.997054329,0,0,46.28285343,7.228055091,44.80117344,0.365858881,37.01638031,37.60317921,0,1.00-1.05,Middle 60%,92.08351568000003,0,0,10,62.8561316303648,10.2934817051509,62.8561316303648,10.2934817051509,12822.17738543269,3.252700659999999,0,-132.6086405533878,183.4203343895923,0.05504338393877026,0,-0.5692658973717817,0.7873916874254239,0.05535262892711659,0,-0.1637561759889271,0.5834832506472294,0.028374717004041247
2022-01-01 20:00:00,80L,838681,Genentech,80000,0,72515.76439,72515.76439,0,19.973332,297.3347953,0.574905099,0.0420941069998973,0.616999205999897,0,3.668416874,47.67745742,1.034422756,0.186739925,56.97816518,7.192279397,106.2444936,0.582725085,11.50622543,435.8765347,0.03634861,4.386296272,11.50605698,29.9009231,30.03714123,4.997033672,0,0,46.44318024,7.231085987,46.23468491,0.571494272,36.99350929,37.5717223,0,1.00-1.05,Middle 60%,93.17760759000004,0,0,20,62.078785163969,12.48451651865,62.078785163969,12.48451651865,24806.09642040361,8.169634875,0,-63.25185393688547,340.178128369055,0.03357054166112616,0,0.1942891042401622,0.4391254678988705,0.03588490433492193,0,0.1412659445983115,0.4017915499567463,0.018682273320217088
2022-01-02 06:00:00,80L,838681,Genentech,80000,0,73758.54164,73758.54164,0,19.973332,297.4933982,0.780876818,0.0505774342515451,0.831454252251545,0,4.030534155,48.11541363,1.034422756,0.247356003,61.06742944,7.108263575,100.9173738,0.942504299,18.56578146,871.4975128,0.032206457,4.387887092,18.58604351,29.38304312,29.43957043,4.994829698,0,1.040251706,46.72466393,7.228835454,47.94613689,0.935468999,36.96409607,37.55583317,0,1.00-1.05,Middle 60%,93.91699133000002,0,1,30,60.7021908235085,14.7054980128774,60.7021908235085,14.7054980128774,40712.74901087368,14.94854446,0,-38.8663648640597,519.5099574993235,0.03204207986299241,0,0.04912169822818271,0.3612428673026523,0.03115077480505823,0,0.2579493406269446,0.2889879427454398,0.032337127885341446
2022-01-02 16:00:00,80L,838681,Genentech,80000,0,73757.23801,73757.23801,0,19.973332,299.5781793,1.106555328,0.0758800948238416,1.18243542282384,0,4.449974106,48.55336983,1.034422756,0.359777936,52.59557186,7.097810106,102.1217073,0.938121602,18.74754293,1433.819429,0.005916543,4.388009548,21.00366587,29.92793079,29.74622452,4.998466945,0.041176042,3.691689968,49.09657009,7.230152874,48.7598106,0.981773657,37.01329956,37.5407111,0,1.00-1.05,Middle 60%,93.58272821000013,0,1,40,57.6051752925242,17.0102544182948,57.60517529252421,17.0102544182948,64732.8784132396,24.38570519,0,189.6400799724385,689.4832537203923,0.03450850698108442,0,0.3282836705320326,0.2441920516325339,0.02996345073822203,0,0.2700228530126359,0.2084759277257219,0.04010052227920037
2022-01-03 02:00:00,80L,838681,Genentech,80000,0,73269.18663,73269.18663,0,40.96191,301.6629604,1.432233838,0.103699044609989,1.53593288260998,0,4.869414058,52.94899486,1.034422756,0.47219987,44.12371429,7.087356637,103.3260407,0.780367278,15.85708313,1983.554416,0.002455626,4.388009548,20.22606857,27.84191442,27.50474085,4.995688019,0.127825306,15.14627489,50.27167015,7.171724753,49.39965672,0.906059573,37.00486801,37.5622023,0,1.00-1.05,Middle 60%,93.24846510000057,0,2,50,54.508159717134,19.3150108237122,54.508159717134,19.3150108237122,88055.02208893315,37.07965102,0,444.670177458379,850.0490027826078,0.0250029584203249,0,0.2734099837493926,0.172137638947613,0.03107606310453043,0,0.2614238424544139,0.1702121626603082,0.03464882126757682
2022-01-03 12:00:00,80L,838681,Genentech,80000,0,72798.75854,72798.75854,0,151.906273,303.9174079,2.039491769,0.140423966554264,2.17991573555426,0,5.236590833,55.13540269,1.034422756,0.653731729,48.86874069,7.088194784,104.4784819,0.819663008,16.35760717,2486.13147,0.00247772,4.388009548,22.92879166,29.89947884,29.55705738,4.995822897,0.179865014,102.5917242,50.19391624,7.171713624,50.1107346,0.99740688,36.96409607,37.61061905,0,1.00-1.05,Middle 60%,93.55828465000019,0,2,60,51.0371584515642,22.1110937611012,51.0371584515642,22.1110937611012,131588.8825504584,54.438279055,0,722.9969299477754,1044.514045749275,0.03435829320551283,0,0.2196642353236833,0.1534779340411684,0.03145537488476351,0,0.2090782733830214,0.1292153652728636,0.030573512802250374
2022-01-01 00:00:00,80L,840804,Genentech,80000,0,72400.20859,72400.20859,0,0,310.0300797,0.207243337,0.0133461185954627,0.220589455595462,0,2.726008522,47.7512298,1.067638163,0.071525606,53.19754116,7.28658234,121.4997905,0,0,187.3996765,0.003542711,10.35585605,0,81.84930618,82.62465118,5.007246628,0,0,49.6985041,7.217213058,34.214263,0,36.95069054,37.76176643,0,1.05-1.10,Middle 60%,93.94979304000034,0,0,0,65.7777777037678,11.6071683059502,,,0,0,0,0,0,,,,,,0,-0.7648958934090963,1.073419606587353,0.08897963902802876
2022-01-01 10:00:00,80L,840804,Genentech,80000,0,74622.63947,74622.63947,0,0,306.9273002,0.395825753,0.0237650257199562,0.419590778719956,0,3.04376611,48.13873909,1.067638163,0.139075273,52.42252259,7.223249344,113.5558502,0.224749233,4.335591352,81.05116074,0.022920256,2.197057254,4.326785731,29.97962116,29.91184242,5.007157907,0,0,47.676945,7.230060429,33.84535957,0.199683739,37.0018959,37.44442619,0,1.05-1.10,Middle 60%,94.33614204000006,0,0,10,64.0858389395857,13.5839059835701,64.0858389395857,13.5839059835701,14533.1016313726,3.01534545,0,-19.92962798175122,173.3055123162959,0.0652556869175562,0,-0.0894868553835122,0.7781663226235052,0.07763105027888868,0,0.1842626200632951,0.5066719318004782,0.029514493904931945
2022-01-01 20:00:00,80L,840804,Genentech,80000,0,74879.1268199999,74879.1268199999,0,0,303.8245206,0.58440817,0.0325605810556659,0.616968751055666,0,3.361523697,48.52624837,1.067638163,0.206624939,51.64750402,7.159916348,105.6119099,0.386815436,7.398573956,263.7686887,0.020629123,2.198978424,7.423654828,29.99009274,29.49492821,5.006838985,0,0,47.85876095,7.23012917,35.2741835,0.359335467,37.0018959,37.47165321,0,1.05-1.10,Middle 60%,94.72249105,0,0,20,62.393900119896,15.5606436722913,62.39390011989601,15.5606436722913,28755.5126483864,7.916515065,0,90.32406646733918,324.8060044482979,0.03880733734241793,0,0.3008387472852046,0.4133849527113013,0.03366724137410802,0,0.4148593937322266,0.3366947096045324,0.019038678156916233
